generation,best_cost
1,678.0
2,678.0
3,627.0
4,627.0
5,627.0
6,627.0
7,627.0
8,627.0
9,627.0
10,621.0
11,621.0
12,621.0
13,600.0
14,600.0
15,600.0
16,600.0
17,600.0
18,600.0
19,600.0
20,600.0
21,600.0
22,600.0
23,600.0
24,600.0
25,600.0
26,600.0
27,600.0
28,600.0
29,600.0
30,600.0
31,600.0
32,600.0
33,600.0
34,600.0
35,600.0
36,600.0
37,600.0
38,600.0
39,600.0
40,600.0
41,600.0
42,600.0
43,600.0
44,600.0
45,600.0
46,600.0
47,600.0
48,600.0
49,600.0
50,600.0
51,600.0
52,600.0
53,600.0
54,600.0
55,600.0
56,600.0
57,600.0
58,600.0
59,600.0
60,600.0
61,600.0
62,600.0
63,600.0
64,600.0
65,600.0
66,600.0
67,600.0
68,600.0
69,600.0
70,600.0
71,600.0
72,600.0
73,600.0
74,600.0
75,600.0
76,600.0
77,600.0
78,600.0
79,600.0
80,600.0
81,600.0
82,600.0
83,600.0
84,600.0
85,600.0
86,600.0
87,600.0
88,600.0
89,600.0
90,600.0
91,600.0
92,600.0
93,600.0
94,600.0
95,600.0
96,600.0
97,600.0
98,600.0
99,600.0
100,600.0
101,600.0
102,600.0
103,600.0
104,600.0
105,600.0
106,600.0
107,600.0
108,600.0
109,600.0
110,600.0
111,600.0
112,600.0
113,600.0
114,600.0
115,600.0
116,600.0
117,600.0
118,600.0
119,600.0
120,600.0
121,600.0
122,600.0
123,600.0
124,600.0
125,600.0
126,600.0
127,600.0
128,600.0
129,600.0
130,600.0
131,600.0
132,600.0
133,600.0
134,600.0
135,600.0
136,600.0
137,600.0
138,600.0
139,600.0
140,600.0
141,600.0
142,600.0
143,600.0
144,600.0
145,600.0
146,600.0
147,600.0
148,600.0
149,600.0
150,600.0
151,600.0
152,600.0
153,600.0
154,600.0
155,600.0
156,600.0
157,600.0
158,600.0
159,600.0
160,600.0
161,600.0
162,600.0
163,600.0
164,600.0
165,600.0
166,600.0
167,600.0
168,600.0
169,600.0
170,600.0
171,600.0
172,600.0
173,600.0
174,600.0
175,600.0
176,600.0
177,600.0
178,600.0
179,600.0
180,600.0
181,600.0
182,600.0
183,600.0
184,600.0
185,600.0
186,600.0
187,600.0
188,600.0
189,600.0
190,600.0
191,600.0
192,600.0
193,600.0
194,600.0
195,600.0
196,600.0
197,600.0
198,600.0
199,600.0
200,600.0
201,600.0
202,600.0
203,600.0
204,600.0
205,600.0
206,600.0
207,600.0
208,600.0
209,600.0
210,600.0
211,600.0
212,600.0
213,600.0
214,600.0
215,600.0
216,600.0
217,600.0
218,600.0
219,600.0
220,600.0
221,600.0
222,600.0
223,600.0
224,600.0
225,600.0
226,600.0
227,600.0
228,600.0
229,600.0
230,600.0
231,600.0
232,600.0
233,600.0
234,600.0
235,600.0
236,600.0
237,600.0
238,600.0
239,600.0
240,600.0
241,600.0
242,600.0
243,600.0
244,600.0
245,600.0
246,600.0
247,600.0
248,600.0
249,600.0
250,600.0
251,600.0
252,600.0
253,600.0
254,600.0
255,600.0
256,600.0
257,600.0
258,600.0
259,600.0
260,600.0
261,600.0
262,600.0
263,600.0
264,600.0
265,600.0
266,600.0
267,600.0
268,600.0
269,600.0
270,600.0
271,600.0
272,600.0
273,600.0
274,600.0
275,600.0
276,600.0
277,600.0
278,600.0
279,600.0
280,600.0
281,600.0
282,600.0
283,600.0
284,600.0
285,600.0
286,600.0
287,600.0
288,600.0
289,600.0
290,600.0
291,600.0
292,600.0
293,600.0
294,600.0
295,600.0
296,600.0
297,600.0
298,600.0
299,600.0
300,600.0
301,600.0
302,600.0
303,600.0
304,600.0
305,600.0
306,600.0
307,600.0
308,600.0
309,600.0
310,600.0
311,600.0
312,600.0
313,600.0
314,600.0
315,600.0
316,600.0
317,600.0
318,600.0
319,600.0
320,600.0
321,600.0
322,600.0
323,600.0
324,600.0
325,600.0
326,600.0
327,600.0
328,600.0
329,600.0
330,600.0
331,600.0
332,600.0
333,600.0
334,600.0
335,600.0
336,600.0
337,600.0
338,600.0
339,600.0
340,600.0
341,600.0
342,600.0
343,600.0
344,600.0
345,600.0
346,600.0
347,600.0
348,600.0
349,600.0
350,600.0
351,600.0
352,600.0
353,600.0
354,600.0
355,600.0
356,600.0
357,600.0
358,600.0
359,600.0
360,600.0
361,600.0
362,600.0
363,600.0
364,600.0
365,600.0
366,600.0
367,600.0
368,600.0
369,600.0
370,600.0
371,600.0
372,600.0
373,600.0
374,600.0
375,600.0
376,600.0
377,600.0
378,600.0
379,600.0
380,600.0
381,600.0
382,600.0
383,600.0
384,600.0
385,600.0
386,600.0
387,600.0
388,600.0
389,600.0
390,600.0
391,600.0
392,600.0
393,600.0
394,600.0
395,600.0
396,600.0
397,600.0
398,600.0
399,600.0
400,600.0
